baseMean	log2FoldChange	lfcSE	pvalue	padj
Cyp9c1	679.728086348946	0.079789659216905	0.129754435346881	0.514811899088372	0.698901857884872
Ddx1	325.722579035113	-0.0813297024683123	0.108422200454407	0.444241552993549	0.641317607412538
eIF4E1	3206.30752485417	-0.17719150668633	0.0780301712696975	0.0182802988851887	0.061286455765874
Fer2LCH	2662.14014681069	0.626788313404736	0.126847427340867	2.16185770015682e-07	2.58934762602654e-06
Fer1HCH	927.253548479674	1.10633538609424	0.150784548607886	2.57465493761849e-14	9.55969378337746e-13
glec	454.65552262208	0.0526438216325103	0.182925705255048	0.746473907266738	0.860629597168575
Glut3	0.514765268280637	-0.00223731378537572	0.388906233505509	0.709745835477823	NA
Hr78	1092.01486702597	-0.368490264244262	0.101698616153652	0.000184623945344206	0.00119011928656777
Hr96	236.24796168871	-0.0968337617494175	0.162077074565477	0.509807873513223	0.694266141336731
Diap2	572.623143050024	0.0228463161300628	0.12439336373814	0.849156899306257	0.921636821725849
Nap1	4390.04693839427	0.777477080448134	0.101045598464207	2.91367469195678e-15	1.21555889115006e-13
Nf1	367.996195306415	0.501424923684731	0.210391805229484	0.00596772887939782	0.0242033613645048
Orc2	0.521204167712601	-0.0126443672458034	0.386072564907497	0.817480302204947	NA
Orc5	7.10331235108976	0.121490721225256	0.350761744473171	0.496397469910687	0.683524496858291
Pi3K59F	290.532155522841	0.337526803478223	0.151819271296356	0.0152700510491721	0.0532622823349705
Pi3K68D	557.770746968565	0.263466322843987	0.139871709288019	0.0444871544142185	0.125042244012107
Pi3K92E	381.437127657103	0.0555926863834418	0.151032308738517	0.69359771464256	0.82635274008273
Rpt2	1052.13637752435	-0.358064217625333	0.122681936728578	0.00204475038241122	0.009628608966256
Rpn10	687.501233455284	-0.502214014360164	0.106906902434752	1.08293486597166e-06	1.15048273457877e-05
Shark	233.677286435349	0.387173321117365	0.152271657529206	0.00568923386675314	0.0232133245574224
Shc	70.7242329404945	0.643423935847898	0.270392341649667	0.00378865709348033	0.0163954356504574
Srp19	815.266140897959	-0.466777346770771	0.145344580298232	0.000572322300817279	0.00322708079412992
Ssb-c31a	156.515754942367	0.603897545569099	0.23867554736519	0.00289988229520117	0.0130354273148692
Try29F	5.1173767664503	0.310885279728995	0.563948056497101	0.0263241025676394	0.0828668018937219
Ubc2	268.873665967221	-0.0668970207010057	0.129523462498862	0.583228077426196	0.746218418843372
Ubc4	538.808841609879	-0.034047673516549	0.102165862736129	0.741063894060085	0.858417800313795
abs	159.60616624544	0.138618841231827	0.151732650969015	0.320863284361127	0.52188720406403
CG5861	48.5786876190645	-0.361444154036836	0.33374295753787	0.113193504815706	0.254719686897403
CG14906	41.297926095294	0.569523962521805	0.328949853902832	0.0194789404646697	0.0646627679439593
CG2034	395.355000205498	-0.469327558948672	0.146656010343853	0.000588744042542314	0.00330212481867011
oxt	136.073528316495	-0.10745870987283	0.205117285586191	0.536781473198961	0.714132013518633
chn	13.8915057787383	-0.101737751171268	0.354583323280207	0.549274697090362	0.722177106115205
RabX1	266.602103118388	-0.334516582673703	0.1131463092642	0.00193384696699449	0.00918645692786451
cutlet	10.5748134832576	1.3832056134624	0.65384198706399	0.0019329812942186	0.00918645692786451
drl	42.1498403496931	0.322835473087729	0.329699939798962	0.142622033328248	0.302257768120882
dsf	353.551315684261	0.213997522927709	0.237823956289595	0.264109355617065	0.458349164480562
glu	78.4503394764199	-0.0166394266129139	0.209602540924268	0.923277776567141	0.95958863104095
jumu	34.6238621571358	1.1659433185671	0.382662583257508	0.000194371510033334	0.0012443127875065
kek1	369.000234997191	0.545675201976524	0.253465496334032	0.00900848029759752	0.0344195233712457
kek2	42.9446783510786	0.0359142125021036	0.291847059073132	0.85590950189279	0.925718607785589
ksr	246.445770652814	0.0783697960067	0.163731704007947	0.601860004688445	0.759587422640448
Rme-8	937.974511864268	-0.322723117611672	0.157275431268992	0.0244051760811588	0.0778826117656576
Cul1	595.162808415242	-0.025183578668569	0.0859100350774076	0.748415296277045	0.862022105424457
mbc	739.438202192719	0.684295373366647	0.137615016517123	1.57575895114192e-07	1.94056152092536e-06
nonA-l	244.269538863734	0.518357542343281	0.145715227046847	0.000136219361487071	0.000917103334907517
RpS21	1387.24485413999	0.873530649613249	0.14173029353617	1.08414047537076e-10	2.38896948667752e-09
olf186-M	45.0574646188785	1.43928876869607	0.410982787356351	3.28878517998904e-05	0.000254439429942676
otp	0.149614216310977	-0.00156401315049711	0.388980297882218	0.799094944267935	NA
spag	114.37154889292	-0.268000552013284	0.187686052334569	0.104612207185326	0.240192428404676
spel1	39.3732153622861	1.56480966712186	0.343001162276152	3.6189703254157e-07	4.20350215839253e-06
tap	0.299228432621954	-0.00172613654476185	0.388969428320496	0.799098118851981	NA
tos	41.793895759734	0.0516736503211328	0.272273842018141	0.792195937662747	0.890697501059917
unpg	0.606162389364784	0.045076673807629	0.391731748169698	0.341641697018022	NA
alpha-Est1	951.451470212646	1.48225731342212	0.314483270606089	1.92435301118567e-07	2.33119828076098e-06
alpha-Est10	127.84786502736	0.0382293282461569	0.194498196036683	0.823136737633356	0.907940018227653
alpha-Est2	4.19245192544868	-0.0545181848844827	0.372093218627802	0.657773507198018	0.801564387419221
alpha-Est4	2.90297586768511	-0.0693272983256367	0.372628507575695	0.581571046494761	0.744834146347009
alpha-Est6	0.859784029709375	0.0476324759707566	0.391094452600581	0.393210772691099	NA
alpha-Est7	970.644777154982	0.70898347432558	0.139129243204776	7.88385350050331e-08	1.01641486275586e-06
alpha-Est8	576.81954057229	0.432494237479284	0.124237243922326	0.00023537349107469	0.00147252194163492
alpha-Est9	64.7145861641091	-0.50686520429689	0.26969589621662	0.0185767978935854	0.0620005847900068
dare	69.4836950890851	0.113004186301812	0.232360860187699	0.54463760954429	0.719645612759744
Acp29AB	7178.8098755726	-0.484116891863491	0.118555659145866	1.86122456468052e-05	0.000152051194909984
Acp53Ea	126256.992040384	-0.354776482020379	0.140737541384867	0.00691682563669411	0.0274528846488992
Acp63F	41739.0518686727	0.323833077707401	0.189976626339348	0.05221530332529	0.142189527867108
Acp76A	54203.4417525133	-1.28467162732341	0.14739656740948	1.89013620801059e-19	1.25508866705834e-17
Apc	338.589723639064	0.0310019896479106	0.197185910416004	0.850486328172641	0.922419827365102
AstA	1.39013751336315	0.126475101829031	0.408769060317955	0.16406728778035	0.333889744877193
toc	1124.34575356165	-0.327323508458793	0.201914177136368	0.0576235899520786	0.153367418624138
BEAF-32	227.443792689101	0.213120051060312	0.134058307748657	0.0893162710860119	0.21374883309208
CadN	346.551618033142	0.240972264719806	0.326201908819857	0.266714324086131	0.461263563318243
Cdk8	72.4307828524677	-0.132683346948498	0.208572614547701	0.451798319318425	0.648444978596565
Clp	84.6469285615741	-0.213468226171554	0.269895857845741	0.290031823673103	0.488013045164935
Cpr	2957.40649752909	0.102318582939348	0.101832649850742	0.305025249883555	0.504480513504517
CycB3	1.09075726599474	-0.0801873118756141	0.392396007089437	0.321429591418381	NA
Ugt36A1	63.642852892562	0.177596282163467	0.226176721116355	0.339399926765889	0.539581215192356
Dref	275.890955582265	0.00631813938340009	0.160578157104907	0.96657331973986	0.982332971980954
ktub	13.0322805822848	-0.175653173317789	0.336523015784833	0.383006747426938	0.582352192136044
Hmu	2332.43970537526	-0.490852327140383	0.0752201318686901	2.837357862493e-11	6.62585518455126e-10
Lis-1	724.678588598543	0.181814832264324	0.115068818187127	0.0971401133703609	0.227200781697102
RpL9	1148.11245419672	1.01227721670088	0.186497578922582	7.30196275815652e-09	1.17115281732333e-07
p38a	75.4739581466828	-0.456176877747486	0.224546106335257	0.0165075846634291	0.0565169772755301
Msr-110	41974.000663963	-0.0352473753547142	0.0807593760219848	0.632066188685351	0.782883883379606
Nak	1141.78453706883	0.740043715204018	0.139491747635211	2.26478412328936e-08	3.22807809972107e-07
nrv1	1439.89385919958	0.0152272489359245	0.0964696795089697	0.889326794423898	0.944133647404128
nrv2	932.147597724428	0.580179523667639	0.0926165887117626	1.20470438219302e-10	2.62349992438867e-09
rin	1774.34627790202	-0.00851583026723274	0.137708208349543	0.946942830057239	0.972479249896979
P5cr	201.915249845787	-0.0388801149078091	0.151189278030835	0.778498737293738	0.882750286019743
Rab11	1159.76892447852	-0.321100142746137	0.0924715122276927	0.000333256386203848	0.00201036711937431
Rab14	615.611775037706	0.393959151267823	0.16316504796306	0.00815859935611458	0.0315879868709629
Rab19	165.921441625694	0.174877294483701	0.197714523592098	0.305975586255684	0.505769613177421
Rab7	1469.40669600372	0.335373624934212	0.116901567011954	0.00255096245642429	0.0116934859267943
Rab6	557.773321687395	-0.899351860960866	0.15200584944571	5.06298466644391e-10	9.791073992972e-09
Reg-5	234.802594174324	-0.0308439128840642	0.179589458748113	0.844690941951938	0.91909407026417
RtGEF	173.054883553121	0.0185189045493586	0.146453839854852	0.892639020775133	0.946016464717588
HDAC1	470.321580408127	-0.360308110323235	0.150450842062457	0.0092074179633801	0.0350347065678825
TfIIEalpha	160.5797863792	0.146275467586019	0.149139088470903	0.294237153669694	0.492007453985848
TfIIEbeta	268.807185044109	-0.0555207005888803	0.156879713252097	0.697648751031378	0.828918340025442
Rtnl2	0.470330290851443	-0.0018760687931377	0.388962722712013	0.799100547670359	NA
eIF3i	2273.10311585547	0.298118672799968	0.0742408806581766	3.95994942203522e-05	0.000300680822168032
Vang	204.864292620827	-0.161235739276961	0.209644613592464	0.361503434146877	0.56149853628419
Drip	668.233089689399	-0.514241913965218	0.110213613963077	1.16470586153269e-06	1.22335300250945e-05
apt	281.380747201361	0.607758484479293	0.150352390855999	1.54028148290363e-05	0.000129586945826834
ara	147.065737841162	0.27109140274816	0.228555279361633	0.149357471548121	0.311640512423812
ast	142.223273850913	0.188062743593071	0.181086156283267	0.24321782759988	0.43563328214103
caup	198.335045434628	0.0618153625539233	0.239605807921636	0.745718887362488	0.860445863232383
crq	866.795058935353	0.0390370268758328	0.113424296012796	0.7261718816105	0.849354605896924
csul	140.759995095586	-0.0268992416143628	0.185015984672291	0.87243350356809	0.93541599732842
dpa	19.4532567879657	-0.206698371421436	0.31426652521684	0.318123523945862	0.519480152103361
grim	0.153712133539617	-0.00111264181209323	0.389015592744835	0.799095921081288	NA
hrg	682.153723702319	0.159227430407175	0.139981943278284	0.222575400728972	0.412387147670674
Faa	189.261007057298	-0.183886169807148	0.252421640902516	0.346094580192548	0.54624832146862
lama	183.382962450475	-0.598889450912025	0.396774875525692	0.0266267221706123	0.083549190317187
lbm	67.7164360284197	0.599446056077851	0.342803798792522	0.0170146944481591	0.0579326551912101
mael	0.499215718927843	-0.031985381953518	0.389937876739343	0.606041864766213	NA
mei-P22	0.234988468340859	-0.0164643065520726	0.389149364535933	0.796917278732311	NA
nompA	117.139178200644	1.91677910700399	0.29228375659767	3.6980664021822e-12	1.01835767526276e-10
phr6-4	59.9604400431679	-0.757285825350646	0.348077525495832	0.00475564220834501	0.0198847967562894
Sema1b	566.576258414801	0.189532496739763	0.142649190698907	0.148270426266956	0.309807592982109
side	40.142267654687	-0.379621062556824	0.36764110870197	0.104079005771618	0.239359150467647
smg	122.590350154795	0.0769672827791152	0.202194947461851	0.657549565162159	0.801564387419221
vkg	439.539330074074	0.260301623604904	0.218457966698096	0.154399995602835	0.319825486010224
wun	510.468266000657	0.118689645952297	0.122034992511926	0.307269051413593	0.507062216843853
fry	962.7984178489	0.27052807972526	0.161695122909263	0.0644319215151757	0.167064053481737
ATPsynCF6	1608.73627055284	0.405110626113207	0.151586139450491	0.00377526211738545	0.0163469950342299
ATPsynD	1112.38256558071	-0.0534370354566388	0.101097500820411	0.574737447983336	0.74097227234796
Acer	612.802664044402	0.901597511071939	0.1619384064951	4.05452785642341e-09	6.79659680853278e-08
Alp4	7498.44549801921	-0.0599877140548492	0.122679137836185	0.609507460907408	0.765880776926466
CaMKI	500.106805589369	0.509162306474653	0.104181435475955	3.7977696515838e-07	4.39802886571473e-06
Cdk4	28.1830197999735	0.614608919085135	0.358882058359036	0.0168968752162784	0.0576636927187882
PTP-ER	281.321577841553	0.159789137064089	0.15488160124465	0.261211780135901	0.454382450056032
Lgr1	105.239575794303	-0.362793715518997	0.250942686649611	0.0709586856094419	0.179974971807733
H15	0.311899224471095	0.0225204550892233	0.389682587912477	0.519543507590162	NA
Ipp	165.283934515244	-0.173031298557821	0.177004953237983	0.271408691330799	0.467412092259396
Lectin-galC1	3.00569604054274	0.0401595782635366	0.38373427353988	0.620199413076074	0.773920490926387
NaPi-T	12.7167188224808	1.56627246054376	1.04914661527303	0.00525839539049877	0.0216097643441305
Nlp	493.465696022148	0.807559184644873	0.130646881416995	1.190218891424e-10	2.59957808462196e-09
Nurf-38	1324.97590735687	0.0878213399520651	0.0907308617745535	0.31804550516062	0.519480152103361
ATPsynO	1498.78998545408	-0.297811473395223	0.0885017793850905	0.000580311722313366	0.0032671681955262
Past1	516.946585477836	-0.312293445451408	0.097405596152909	0.00096989531153683	0.00510326995312663
Pdp1	3590.85271490376	-0.582293982592365	0.116275391597899	1.50613612077946e-07	1.87032890182413e-06
Pitslre	939.360888434696	-0.168004471729678	0.142211456924202	0.205286443047011	0.392597766177466
Prosalpha5	939.672414259326	-0.0926975499378972	0.124582087833789	0.430072807444917	0.62880895217286
Ptpa	118.234165293469	-0.122305495699332	0.158452071671542	0.397244800629818	0.59800119389358
Rab4	744.609020905551	0.283159224841079	0.133444593680332	0.0236430277338642	0.0758087754540915
Reg-2	155.151996503986	-0.0574453020046603	0.163174751806585	0.698079763795648	0.829165119313256
RpL29	5871.04666337406	1.18853631744149	0.222588576525338	9.49594112707553e-09	1.49400124596743e-07
sba	302.736159358175	1.71778496861968	0.265218082335221	6.30198928296126e-12	1.66542962331923e-10
Usp47	2286.27214356992	0.0265425660732036	0.134343480933623	0.836208043211946	0.914061329402415
angel	59.8702397486584	0.249450499616073	0.237688941707076	0.191900173273038	0.374127247762033
dos	1018.26885025686	0.832270716134613	0.110666648772152	9.14166483743206e-15	3.61095761078566e-13
Stat92E	1140.86832124023	0.0859631389365093	0.118733460785522	0.491560339524052	0.679256993171867
nompB	2698.46523639398	-0.0731054027573475	0.147305240413429	0.594585613369893	0.754287818276844
nompC	1.57105431158488	0.0685912612587835	0.389891504577597	0.377482695513996	0.576194552289195
Pino	738.218639928193	0.772860747405284	0.118974842347555	1.69350537408206e-11	4.13683253550441e-10
Dyrk2	114.715583776575	0.176872075341228	0.191769843996508	0.290074007723946	0.488013045164935
l(2)k10201	63.7947570764801	-0.320661586865443	0.227926402623941	0.0890114292615049	0.213106055456902
spen	2330.91166186693	0.199238366566876	0.265399152079958	0.321721767850522	0.522780273098026
snRNP-U1-70K	260.551143669826	-0.588285865632231	0.150292255828084	2.7577320563067e-05	0.000217616198130938
smid	666.481327348115	0.189334500859748	0.104856726164468	0.0597844510542335	0.157153746381854
sktl	528.188898860611	0.160149335852475	0.13874817938067	0.214810155125085	0.403536608135309
cag	122.498726590304	-0.650076903924783	0.235501204056317	0.00124549125319331	0.00629613209408683
CG5989	326.173271444142	0.105175718127374	0.125234728560649	0.374665027733938	0.574254385129457
Nelf-E	98.4187474735775	-0.0977626736790211	0.186193736227136	0.550561416853668	0.722599696280547
Ubc84D	0.723786650448538	-0.00249606515332685	0.388886084752227	0.625139592871902	NA
U2af38	155.808698535461	-0.149850917673626	0.166365056545068	0.318641807451126	0.519939531459027
T3dh	48.214717426869	-0.803620714844308	0.359900858766367	0.00363941222060767	0.0158698033765312
RpS3A	27096.6821971021	-0.0146756942931779	0.102601741027588	0.880726486528339	0.939964772773706
Rga	354.395819793059	0.150825248479793	0.1677440305569	0.319025217470635	0.520084311444648
Rca1	34.2854506367245	-0.0628710284749606	0.27614461866239	0.74694017105645	0.861033484983732
Prosalpha4T2	0.13980712547592	-0.0140389032209935	0.388957028268892	0.906902504876582	NA
Pdk	1251.72379582718	0.508348197292893	0.114502462215368	3.46418941339031e-06	3.30656434239543e-05
ND-23	370.138058167021	-0.75088691771089	0.157245096338186	3.80222802557077e-07	4.39802886571473e-06
Mo25	537.084670741175	-0.420155696187714	0.113566853961266	0.000106690797099868	0.000737010101640579
Mcm5	2.77467822592732	-0.113757030310551	0.39327197659923	0.33496972516192	0.535138583628723
Max	365.387597654072	-0.046896672693032	0.160956286375502	0.746082805460991	0.860445863232383
RpL14	77.1741758978942	0.2663166649669	0.376292124880528	0.209296980393827	0.397494262880109
Lk6	12131.2629862888	0.611821973281333	0.14841958261109	1.08270649027785e-05	9.44791821010969e-05
klg	7.32580878561526	-0.225317600749662	0.402607187203875	0.232857187723791	0.424123302679534
COX5A	738.924310779296	0.308816420443021	0.163389951725212	0.0379319856922476	0.110507228619314
Atu	297.057797681275	-0.0844217198940758	0.150780043875684	0.539731958686183	0.715978836227866
AANAT1	706.569126745833	0.461239733153813	0.156547711720506	0.00139646265982849	0.00693190622452298
ATPsynB	430.842450812511	0.520381715078772	0.126928626716512	1.4702738646066e-05	0.000124780042497927
toy	31.58740948366	-1.11813978065602	0.450662029293549	0.00112631580020503	0.0057794653483706
qm	193.296938173885	-0.10308621686174	0.138191401720374	0.42460057335723	0.624047982625579
lok	53.7908835982444	0.862711462637957	0.33329075435258	0.00124048000621786	0.0062793486885984
gcm2	0	NA	NA	NA	NA
dj	2.37893690927897	-0.101167335437207	0.406732980664058	0.0583100316474828	0.154482715763668
colt	916.604050850585	-0.72097507045381	0.126380730675775	2.520140007277e-09	4.34212521903458e-08
Surf4	3400.88980485992	-0.5991274575196	0.100858229514322	7.35130570545798e-10	1.3681903801687e-08
Ser8	1.90222458712934	-0.0949306782025167	0.399455602008656	0.281066101193848	0.477969500224891
SamDC	5913.63260209173	0.490731591798239	0.117420795795045	1.19176196826481e-05	0.000103388135237552
RpS20	1333.5440270374	0.97590879415398	0.142110413463368	9.69364043463167e-13	2.9623446036039e-11
RpI1	627.368071539919	0.41505660731191	0.1280832160292	0.000596276056790093	0.00333932579013818
Rh6	10.2477749223107	0.14457844651512	0.422740384975658	0.0549526052253453	0.148015250781072
Cdk9	79.0054676086112	-0.017363697463855	0.22512479599919	0.923415970985423	0.959597956974216
Orct	1411.87461436221	-1.26975715266385	0.186005208672213	1.02250728485016e-12	3.09828556790683e-11
ND-42	1186.42720969689	-0.329222578134249	0.102923750360709	0.000834610602725427	0.00448143046698411
Mitofilin	721.489469575547	-0.0799236358750239	0.115592829878913	0.471882249670443	0.662555560098714
Khc-73	1487.51980635942	-0.0287043755732745	0.125067918028371	0.800342841768285	0.894580208904127
Drice	65.5879131970809	0.384190007308959	0.253036043377432	0.0577743050348678	0.153542100839736
Gs1l	406.607309637065	-0.414087917627892	0.159021561502842	0.00438836050483993	0.0185580666907411
mGluR	7.29544151205865	-0.0835000998796042	0.368225086785476	0.560527226738817	0.729422694600048
Gcn2	204.155742867783	0.334629327973952	0.196153015893657	0.0499876835811371	0.136977320396134
Ppox	202.725269613381	-0.000507674289129916	0.123356104209155	0.987905775919983	0.993255929052504
Cbl	125.221482479688	-0.0331268426264235	0.21254358010851	0.851021323042173	0.922443213714188
ATPsyngamma	1010.11906753138	-0.133987252350352	0.0830926905687925	0.0975923633512338	0.22775640799694
ATPCL	2281.05321009046	-0.521169553599563	0.151041082010456	0.000205587985042877	0.00130598492466074
14-3-3epsilon	2219.6074808743	0.372889013886177	0.0630338741732821	1.89274418285368e-09	3.34655197663605e-08
stck	330.702223944649	0.442989052408614	0.119917412792768	0.000105265796528972	0.000728521719500602
sfl	170.494359155499	-0.147816196597857	0.187944915784666	0.368147549355032	0.567191639317524
Ppa	297.597994264051	0.747452161583448	0.162811630688819	8.73667824892756e-07	9.51298719597303e-06
ppk	6.37638103637826	0.342428747885544	0.500218832237745	0.0986369178924927	0.229506055570186
mspo	16.4484393165634	-0.0889825550555954	0.320955740153308	0.639274683342089	0.788580365199062
mre11	83.4714466845161	-0.283766900954682	0.207211231862041	0.107628910550227	0.245185363752241
lush	0	NA	NA	NA	NA
loco	2011.05784586318	0.153337519889777	0.111526880754796	0.151935896296088	0.315778327986215
lig	2557.74257134847	-0.200916041935094	0.156170450324966	0.171214544571408	0.343473412580301
laf	0.100009627630552	-0.0112630020010741	0.388780392210571	0.954946611889488	NA
ko	625.83451718755	0.209903354159651	0.149352359588761	0.120950579399263	0.267156157828353
stumps	137.485803093355	0.38462596302325	0.233706552373165	0.0465541398056867	0.129189477652104
geko	216.274964045855	2.81399935644643	0.265558455928491	1.6877489951248e-27	2.32096741440681e-25
drongo	367.630276638997	0.542693793202619	0.182253672302285	0.000947910565852295	0.00500653190755273
dbe	117.077376373301	-0.319579842614463	0.233900383194491	0.0951769861337073	0.223897624853497
dom	1885.41369006741	0.253540088371172	0.150187370399303	0.0677346154803647	0.173823832621228
dve	553.768178135995	-0.36914556923542	0.213112087961441	0.0401995032441453	0.115437552626072
crol	990.540834397373	0.291372229762933	0.125355871758753	0.0134584195563719	0.0478650496291273
Tmtc3	293.18180555449	-0.778397101861729	0.173153369493251	1.32675531951497e-06	1.38171694002936e-05
TppII	1676.58685800112	-0.462908870137138	0.107027055280501	6.58649630146395e-06	6.00138914535844e-05
Tim17b2	0.0397974978453679	-0.0105719020676311	0.388747558311115	0.954944751352843	NA
TM4SF	0.683118222824194	0.0353597370059593	0.389999204017122	0.489341199190775	NA
Sr-CIII	0	NA	NA	NA	NA
Rfx	104.803480948809	-0.0535038345280141	0.230600193317691	0.771791158383678	0.877825263004624
pug	190.887113019123	0.459257578929889	0.173615059872461	0.00338739721410296	0.0149375366460384
Pdk1	556.019780288489	0.155889097904065	0.133814989637062	0.214630071015471	0.403300330809941
Gcn5	356.7074453004	0.554448288482521	0.123417884512925	2.34768173710145e-06	2.30912378539276e-05
Papss	286.306841403394	-1.00883994283179	0.124546501815528	7.69960615713486e-17	3.78657452469427e-15
Nmt	93.5668016108978	-0.3826007750648	0.260034547542219	0.0632528772377159	0.164754775996941
Mst89B	0.58030337603906	-0.0253564574207571	0.388985528222944	0.864560487862513	NA
asun	82.7248106655022	-0.431105874850429	0.296419154824277	0.0523054920120983	0.142278602081261
JIL-1	875.521323068547	-0.191575541018747	0.144670361982752	0.153170477879671	0.317721778976101
Idgf3	1542.9704226991	-0.158172989794622	0.157842063631122	0.272003538978709	0.467981896086005
Idgf2	57.0041329444665	0.212709001573657	0.258777457744749	0.285134590011424	0.482949221555877
Idgf1	28.4440262945381	0.158465185412557	0.289137551891199	0.434639011604535	0.631670647467498
GluRIIB	14.2811168747859	0.276849945397679	0.401509573742081	0.186724057486368	0.366370906242368
Fak	224.389599710592	0.033467140567591	0.132288737019171	0.794859540828815	0.89203973858165
eRF3	2018.20020316622	-0.753886469494889	0.134762579007348	4.50139698142508e-09	7.4283053297917e-08
E23	122.946078105285	1.04256440042679	0.190719744446312	5.57195874816688e-09	9.05412815402347e-08
Dad	480.779926967351	0.642011547747079	0.147426279864354	3.49068207614933e-06	3.32757446694287e-05
CtBP	1273.79180077373	-0.168453322174412	0.0810833053179355	0.0342097419143027	0.101697975762855
emb	706.328184491968	0.124123491176064	0.107222033335797	0.221197197603563	0.410747374134554
CLIP-190	5862.1821721359	0.216294919771684	0.0596747175769418	0.000248660371788305	0.00154523173297067
Amyrel	0.411553623051095	-0.00291190861086504	0.387428973693855	0.929587973140303	NA
Acp62F	59779.3402848818	-0.341991521869121	0.181074012113784	0.0330479927412077	0.0990747221697679
Abi	422.791787536882	-0.0642633757888886	0.122837231294145	0.559104233104462	0.728916438734855
pio	479.727944308622	0.590850459001785	0.182607196829982	0.000350783016917257	0.00210073764808673
kraken	260.397999293603	0.236877095654576	0.142395294649969	0.0722812865570069	0.182385604475818
SA	205.890869357528	-0.256264822021839	0.131787258217176	0.0388625923789632	0.112599926260703
Rx	0.166490549579978	-0.00111228726930298	0.389014984924235	0.799096124115741	NA
Rack1	5712.90360842709	1.21269115289788	0.0826046750711541	1.00248795979364e-49	5.31748256387681e-47
RN-tre	143.111004721976	0.106315803838618	0.16320872414367	0.474080780611617	0.66399922233532
Pkn	956.030273139418	0.242568237441769	0.114341657289894	0.0262734440778525	0.0827775119737518
Pi3K21B	675.248727145822	0.386830461100906	0.119820968165934	0.000674860796456717	0.00371498611896781
Osbp	2301.16583867947	-0.407008275675084	0.142124571361786	0.00197209789252108	0.00933979524863616
Mcm7	6.50881672881764	0.286047420666549	0.492475038051311	0.089922085178898	0.214852446762708
Lcp65Ae	0	NA	NA	NA	NA
Lcp65Aa	0	NA	NA	NA	NA
KrT95D	1825.51994323145	0.374124824910473	0.175796614455609	0.0184699851010511	0.0617551145251714
ArfGAP1	2014.38961943029	-1.04144706041143	0.106465685900716	1.60681560243698e-23	1.59096168849293e-21
Atet	120.094789308521	1.02219226323612	0.304734672930285	8.72738000468745e-05	0.00061372655222357
Alas	1877.00336439007	0.948768244181625	0.147993794377017	2.07250396489114e-11	4.9807166483112e-10
Acp65Aa	1.08966825280889	-0.0674692184585815	0.395060704008006	0.28481120912694	NA
Spred	84.0144434338124	0.099547330088334	0.223680755351896	0.587973766395915	0.748935366939291
CG7179	0	NA	NA	NA	NA
Su(z)12	308.561366192724	-0.2650516048418	0.134247706618802	0.0352825369035227	0.104178178546942
Jon25Bi	0.627230202381922	-0.0194960073832044	0.388510867338826	0.931549037087284	NA
Scp2	0.155506477490545	-0.0114079719774471	0.388787572094225	0.954948551444683	NA
RpL3	19851.8538335437	0.281865284332412	0.0493166431561976	8.21425763573892e-09	1.30339908553413e-07
Ptx1	0.61588380810117	-0.0013631902091491	0.389004873514375	0.799099676739235	NA
Dgkepsilon	698.616148796598	-0.307061317955523	0.0845581387809504	0.0001928491705936	0.00123773484534946
SerRS-m	55.3992077519165	0.0492849884090254	0.212066578014695	0.784032145891318	0.886993101064736
chb	1149.29446837797	-0.0402263693204186	0.13038713225188	0.741474140990993	0.858597687665541
Nup154	334.381943396483	0.131341442032077	0.175263607533379	0.401791393605091	0.602890056357124
nudC	232.853916863662	0.151824348026589	0.161645510157218	0.302079899511812	0.50128387346921
mira	25.3909554140091	0.0996612777173616	0.29748775926814	0.61551304619739	0.770402811572867
Tapdelta	1745.21579377863	-0.793809059970646	0.141649661343849	3.92464650211725e-09	6.62373293743698e-08
Tor	427.223275259951	0.0986272250681329	0.127902574113126	0.422619858101761	0.622323035150441
Reph	164.317548583923	0.576333211264564	0.257281717241999	0.00670003577484177	0.0267353388844573
Vps28	363.823156702112	-0.26889039619104	0.142566420982115	0.0402222647583545	0.115444489503567
DCTN2-p50	753.298122593587	-0.531122733672127	0.135678350505225	3.19879970149656e-05	0.000248475801080685
Ttc7	344.77831950732	-0.213676284817045	0.111837308269657	0.0455694153283287	0.127217473018108
l(2)k14505	200.93444045044	-0.0360774705603198	0.157300281538867	0.800918513912366	0.894917376514178
Xbp1	8740.08090193147	0.187948759218285	0.0771920746712113	0.0130541871804259	0.0466385082620518
Nle	235.448801377955	0.265491210957025	0.16722298265603	0.0785045083762754	0.194345256081029
Zfrp8	159.003711710077	0.412413685364391	0.194848641192802	0.0157370688882438	0.0544445832807544
ytr	861.057404904192	-0.306240056479502	0.142749329889816	0.0205012630280965	0.0673043232743787
RFeSP	1127.25926237725	-0.360402507056226	0.106432080610539	0.000399603855406242	0.00235512557956091
Coprox	343.086921195419	-0.0904577673948384	0.140635798843852	0.485060039262838	0.673348369491473
ND-PDSW	430.460206917262	-0.151764234400739	0.142947532766037	0.252361729347947	0.44598719708183
l(2)k09913	423.498539456752	0.695164550270105	0.142882902825999	2.71026921764052e-07	3.19975504136701e-06
Rs1	354.799812492362	-0.150011044100915	0.161715594228281	0.306065015744288	0.505769613177421
eIF3h	2140.11423324673	-0.037552271988118	0.0725276667592197	0.605208631011682	0.761613166224835
Vps25	265.202803590218	0.41884443655145	0.172383604202955	0.00710995565010633	0.0280246978013214
